Plant Name,Unit Name,ORISPL (Plant Code),GATS Unit ID,PJM Unit?,State,County,Balancing Authority,Nameplate,Date Online,Primary Fuel Type,Secondary,Tertiary,Quaternary,Fifth,Sixth,Seventh,Eighth,New Jersey,Maryland,Pennsylvania,District of Columbia,Delaware,Illinois,Ohio,Virginia,EFEC Eligible
Rhonda Ware,"Ware,Rhonda-VA 108.9kW Ag Rf",,NON270858,,VA,Nottoway County,PJM Interconnection,0.1089,7/1/19,SUN,,,,,,,,,,,,,,,VA-214514-SUN,
Riblet Residence,Riblet Residence,,NON38988,,VA,Virginia Beach City,PJM Interconnection,0.00324,6/1/09,SUN,,,,,,,,,,,DC-09160-SUN-I,,,,,
Riccardelli Residence,Unit # 1,,NON41794,,VA,Prince William County,PJM Interconnection,0.00525,3/1/10,SUN,,,,,,,,,,,DC-10734-SUN-I,,,,,
"Rice, Judith Residence",J Rice,,NON137031,,VA,Albemarle County,PJM Interconnection,0.00754,11/1/15,SUN,,,,,,,,,,PA-461324-NSTI-I,,,,,,
Richard Carchman Residence,Richard Carchman Residence,,NON38799,,VA,Goochland County,PJM Interconnection,0.003,1/1/08,STH,,,,,,,,,,,DC-09127-STH-I,,,,,
"Richards, Raymond Residece","Richards, Raymond Residece",,NON39126,,VA,Charlottesville City,PJM Interconnection,0.00378,1/1/09,SUN,,,,,,,,,,PA-46049-NSTI-I,DC-09300-SUN-I,,,,,
Richards-Steve-VA-PV-5.94kw Residence,Richards-Steve-VA-PV-5.94kw Residence,,NON156791,,VA,Rockbridge County,PJM Interconnection,0.00594,8/1/16,SUN,,,,,,,,,,PA-461713-NSTI-I,,,,,,
Richardson Residence 112720,Richardson Residence 112720,,NON90146,,VA,Fairfax County,PJM Interconnection,0.0121,9/1/14,SUN,,,,,,,,,,PA-46834-NSTI-I,,,,,VA-046894-SUN,
"Richbox Properties, LLC","Richbox Properties, LLC",,NON160426,,VA,Henrico County,PJM Interconnection,0.042,11/1/16,SUN,,,,,,,,,,PA-461756-NSTI-I,,,,,VA-115618-SUN,
"Riddervold, Kristel Residence",K Riddervold,,NON107927,,VA,Albemarle County,PJM Interconnection,0.00715,1/1/15,SUN,,,,,,,,,,PA-461146-NSTI-I,,,,,,
Riegel-Hunt-VA-PV-9.405kw Residence,Riegel-Hunt-VA-PV-9.405kw Residence,,NON137591,,VA,Rockbridge County,PJM Interconnection,0.00941,6/1/16,SUN,,,,,,,,,,PA-461536-NSTI-I,,,,,,
Riethmiller-Steven-VA-PV-7.44kw Residence,Riethmiller-Steven-VA-PV-7.44kw Residence,,NON130751,,VA,Rockbridge County,PJM Interconnection,0.00744,5/1/16,SUN,,,,,,,,,,PA-461482-NSTI-I,,,,,,
Riley-James-VA-PV-13.4kw Residence,Riley-James-VA-PV-13.4kw Residence,,NON195703,,VA,Powhatan County,PJM Interconnection,0.0134,6/1/17,SUN,,,,,,,,,,PA-461991-NSTI-I,,,,,VA-148078-SUN,
Rinker-Alan-VA-PV-11.4kw Residence,Rinker-Alan-VA-PV-11.4kw Residence,,NON145380,,VA,Fairfax County,PJM Interconnection,0.0114,7/1/16,SUN,,,,,,,,,,PA-461645-NSTI-I,,,,,VA-099157-SUN,
Rio Lago,J Randolph,,NON46008,,VA,Montgomery County,PJM Interconnection,0.00547,6/1/10,SUN,,,,,,,,,,PA-46182-NSTI-I,DC-101806-SUN-I,,,,,
"Ripley, Bob Residence",B Ripley,,NON140986,,VA,Powhatan County,PJM Interconnection,0.00741,7/1/16,SUN,,,,,,,,,,PA-461584-NSTI-I,,,,,,
Rippens-Roger-VA-PV-3.15kW Residence,Rippens-Roger-VA-PV-3.15kW Residence,,NON103844,,VA,Augusta County,PJM Interconnection,0.00315,6/1/15,SUN,,,,,,,,,,PA-461082-NSTI-I,,,,,,
Rissmeyer-David -VA-PV-7.56kW Residence,Rissmeyer-David -VA-PV-7.56kW Residence,,NON106687,,VA,Augusta County,PJM Interconnection,0.00756,7/1/15,SUN,,,,,,,,,,PA-461123-NSTI-I,,,,,VA-062456-SUN,
River Farm Energy,Unit # 1,,NON58906,,VA,Loudoun County,PJM Interconnection,0.0092,2/1/09,SUN,,,,,,,,,,PA-46589-NSTI-I,,,,,,
Riverbank Farm,O Heatwole,,NON48817,,VA,Rockingham County,PJM Interconnection,0.02208,11/1/10,SUN,,,,,,,,,,PA-46303-NSTI-I,,,,,VA-011101-SUN,
Rizvi-Reena-VA-PV-6.12kW Residence,Rizvi-Reena-VA-PV-6.12kW Residence,,NON76849,,VA,Rockingham County,PJM Interconnection,0.00612,8/1/13,SUN,,,,,,,,,,PA-46738-NSTI-I,,,,,,
Rizzi-Phil-VA-PV-7.41kw Residence,Rizzi-Phil-VA-PV-7.41kw Residence,,NON191316,,VA,Arlington County,PJM Interconnection,0.00741,7/1/16,SUN,,,,,,,,,,PA-461970-NSTI-I,,,,,,
RLS Energy,R Marin,,NON49752,,VA,James City County,PJM Interconnection,0.00333,12/1/10,SUN,,,,,,,,,,PA-46321-NSTI-I,,,,,,
Roanoke Valley Wine Company,Roanoke Valley Wine Company,,NON78106,,VA,Roanoke County,PJM Interconnection,0.1113,12/1/12,SUN,,,,,,,,,,PA-46762-NSTI-I,,,,,VA-036001-SUN,
"Robbins, Roger Residence",R Robbins,,NON96091,,VA,Roanoke County,PJM Interconnection,0.004,1/1/15,SUN,,,,,,,,,,PA-46971-NSTI-I,,,,,VA-052386-SUN,
Robers-Joe-VA-PV-5.3kw Residence,Robers-Joe-VA-PV-5.3kw Residence,,NON160310,,VA,Surry County,PJM Interconnection,0.0053,6/1/16,SUN,,,,,,,,,,PA-461722-NSTI-I,,,,,,
Robert Elder and Susan Butler-VA-PV-8.16kW Residence,Robert Elder and Susan Butler-VA-PV-8.16kW Residence,,NON65951,,VA,Loudoun County,PJM Interconnection,0.00816,6/1/12,SUN,,,,,,,,,,PA-46662-NSTI-I,,,,,,
Robert Gatling Jr.,Robert Gatling Jr.,,NON168293,,VA,Rockingham County,PJM Interconnection,0.00977,12/1/16,SUN,,,,,,,,,,PA-461812-NSTI-I,,,,,VA-121966-SUN,
"Robertie, Matt Residence",M Robertie,,NON111333,,VA,Stafford County,PJM Interconnection,0.00578,9/1/15,SUN,,,,,,,,,,PA-461208-NSTI-I,,,,,,
"Roberts, Chris Residence",C Roberts,,NON113577,,VA,Montgomery County,PJM Interconnection,0.00416,11/1/15,SUN,,,,,,,,,,PA-461279-NSTI-I,,,,,VA-068843-SUN,
"Roberts, Patricia Residence",P Roberts,,NON80583,,VA,Montgomery County,PJM Interconnection,0.0022,5/1/11,SUN,,,,,,,,,,PA-46778-NSTI-I,,,,,VA-038187-SUN,
Roberts-Frank-VA-PV-7.705kw Residence,Roberts-Frank-VA-PV-7.705kw Residence,,NON226862,,VA,Arlington County,PJM Interconnection,0.00771,6/1/17,SUN,,,,,,,,,,PA-462158-NSTI-I,,,,,VA-176305-SUN,
Roberts-Jeremiah-VA-PV-11.4kw Residence,Roberts-Jeremiah-VA-PV-11.4kw Residence,,NON148773,,VA,Gloucester County,PJM Interconnection,0.0114,8/1/16,SUN,,,,,,,,,,PA-461664-NSTI-I,,,,,VA-101767-SUN,
"Roberts-Lahti, Jayson-VA-PV-3.22KW Residence","Roberts-Lahti, Jayson-VA-PV-3.22KW Residence",,NON50566,,VA,Fairfax County,PJM Interconnection,0.00322,12/1/10,SUN,,,,,,,,,,PA-46334-NSTI-I,,,,,,
"Robertson, Brad Residence",B Robertson,,NON48816,,VA,Loudoun County,PJM Interconnection,0.00782,11/1/10,SUN,,,,,,,,,,PA-46287-NSTI-I,,,,,VA-011100-SUN,
"Robertson, Thomas Residence",T Robertson,,NON185372,,VA,Richmond City,PJM Interconnection,0.0093,3/1/17,SUN,,,,,,,,,,PA-461922-NSTI-I,,,,,,
Robins Campus,Collegiate School,,NON236779,,VA,Henrico County,PJM Interconnection,0.072,9/1/18,SUN,,,,,,,,,,,,,,,VA-185372-SUN,
"Robinson, Christopher Residence",C Robinson,,NON99274,,VA,Floyd County,PJM Interconnection,0.00486,1/1/15,SUN,,,,,,,,,,PA-461018-NSTI-I,,,,,VA-055367-SUN,
"Robinson, Frederick Residence",F Robinson,,NON52812,,VA,Stafford County,PJM Interconnection,0.0036,10/1/10,SUN,,,,,,,,,,PA-46488-NSTI-I,,,,,,
Robinson-James-VA-PV-5.73KW Residence,Robinson-James-VA-PV-5.73KW Residence,,NON54808,,VA,Loudoun County,PJM Interconnection,0.00573,3/1/11,SUN,,,,,,,,,,PA-46485-NSTI-I,,,,,,
Robson-Shirley-VA-PV-4.725KW Residence,Robson-Shirley-VA-PV-4.725KW Residence,,NON51662,,VA,Fairfax County,PJM Interconnection,0.00473,12/1/10,SUN,,,,,,,,,,PA-46351-NSTI-I,,,,,,
Roche-Tim-VA-PV-4.62kw Residence,Roche-Tim-VA-PV-4.62kw Residence,,NON157445,,VA,Falls Church City,PJM Interconnection,0.00462,7/1/16,SUN,,,,,,,,,,PA-461720-NSTI-I,,,,,,
"Rock, Gary Residence",G Rock,,NON99285,,VA,Pittsylvania County,PJM Interconnection,0.01948,8/1/14,SUN,,,,,,,,,,PA-461010-NSTI-I,,,,,VA-059663-SUN,
Roderick-Donald-VA-PV-5.04kW Residence,Roderick-Donald-VA-PV-5.04kW Residence,,NON106681,,VA,Rockingham County,PJM Interconnection,0.00504,6/1/15,SUN,,,,,,,,,,PA-461106-NSTI-I,,,,,VA-062416-SUN,
Roepke Flowerfields,Roepke Flowerfields,,NON121158,,VA,Augusta County,PJM Interconnection,0.00912,12/1/15,SUN,,,,,,,,,,PA-461315-NSTI-I,,,,,VA-111872-SUN,
Roger and JoAnn Kelsey,Unit # 1,,NON44043,,VA,Stafford County,PJM Interconnection,0.00253,7/1/10,SUN,,,,,,,,,,,DC-101380-SUN-I,,,,,
Rogers,Rogers,,NON45524,,VA,Augusta County,PJM Interconnection,0.00945,9/1/10,SUN,,,,,,,,,,PA-46194-NSTI-I,DC-101856-SUN-I,,,,VA-008567-SUN,
"Rogers, Eda Residence",E Rogers,,NON167519,,VA,Craig County,PJM Interconnection,0.00966,12/1/16,SUN,,,,,,,,,,PA-461797-NSTI-I,,,,,VA-119772-SUN,
Rogers-Daniel-VA-PV-6.72kW Residence,Rogers-Daniel-VA-PV-6.72kW Residence,,NON70752,,VA,Alexandria County,PJM Interconnection,0.00672,6/1/12,SUN,,,,,,,,,,PA-46703-NSTI-I,,,,,VA-029314-SUN,
Rohrer-Dennis-VA-PV-7.875kw Residence,Rohrer-Dennis-VA-PV-7.875kw Residence,,NON190769,,VA,Rockingham County,PJM Interconnection,0.00788,10/1/15,SUN,,,,,,,,,,PA-461964-NSTI-I,,,,,,
Roland Residence,Unit # 1,,NON41799,,VA,Fauquier County,PJM Interconnection,0.00665,1/1/10,SUN,,,,,,,,,,,DC-10732-SUN-I,,,,,
Roman-Bill -VA-PV-11.7kW Residence,Roman-Bill -VA-PV-11.7kW Residence,,NON77394,,VA,Loudoun County,PJM Interconnection,0.0117,5/1/13,SUN,,,,,,,,,,PA-46752-NSTI-I,,,,,VA-035368-SUN,
"Romanyshyn, Jolene & Robert Residence",J & R Romanyshyn,,NON136754,,VA,Fairfax County,PJM Interconnection,0.0069,10/1/15,SUN,,,,,,,,,,PA-461522-NSTI-I,,,,,VA-091303-SUN,
Romero-Anh-VA-PV-4.86kw Residence,Romero-Anh-VA-PV-4.86kw Residence,,NON112430,,VA,Fairfax County,PJM Interconnection,0.00486,8/1/15,SUN,,,,,,,,,,PA-461254-NSTI-I,,,,,,
"Ronan, Hank Residence",H Ronan,,NON70986,,VA,Fairfax County,PJM Interconnection,0.00204,1/1/13,SUN,,,,,,,,,,PA-46705-NSTI-I,,,,,,
"Roper, Dave Residence",D Roper,,NON87999,,VA,Montgomery County,PJM Interconnection,0.0076,8/1/14,SUN,,,,,,,,,,PA-46828-NSTI-I,,,,,VA-045016-SUN,
"Roper, John","Roper, John",,NON49589,,VA,Henrico County,PJM Interconnection,0.00648,2/1/11,SUN,,,,,,,,,,PA-46324-NSTI-I,,,,,VA-011773-SUN,
"Roper, William & Martha STH",W. & M. Roper,,NON48046,,VA,Alexandria County,PJM Interconnection,0.00328,11/1/10,STH,,,,,,,,,,,DC-102187-STH-I,,,,,
Rose -Henry -VA-PV-4.68kw Residence,Rose -Henry -VA-PV-4.68kw Residence,,NON128521,,VA,Arlington County,PJM Interconnection,0.00468,11/1/15,SUN,,,,,,,,,,PA-461318-NSTI-I,,,,,,
Rose-Stuart -VA-PV-5.13kw Residence,Rose-Stuart -VA-PV-5.13kw Residence,,NON122627,,VA,Poquoson City,PJM Interconnection,0.00513,12/1/15,SUN,,,,,,,,,,PA-461416-NSTI-I,,,,,,
"Rosenblatt, David Residence",D Rosenblatt,,NON294950,,VA,Arlington County,PJM Interconnection,0.00914,4/1/19,SUN,,,,,,,,,,PA-462199-NSTI-I,,,,,VA-235968-SUN,
"Ross, Helen Residence",H Ross,,NON117560,,VA,Frederick County,PJM Interconnection,0.00392,12/1/15,SUN,,,,,,,,,,PA-461304-NSTI-I,,,,,,
"Ross, Peter and Molly Residence",Unit # 1,,NON76393,,VA,Arlington County,PJM Interconnection,0.01032,2/1/13,SUN,,,,,,,,,,PA-46697-NSTI-I,,,,,VA-034449-SUN,
"Rotche, Brigitte Residence",B Rotche,,NON99284,,VA,Montgomery County,PJM Interconnection,0.0088,9/1/14,SUN,,,,,,,,,,PA-461007-NSTI-I,,,,,VA-055374-SUN,
"Rovynak, James & Virginia Residence",J & V Rovnyak,,NON137041,,VA,Albemarle County,PJM Interconnection,0.01232,12/1/15,SUN,,,,,,,,,,PA-461295-NSTI-I,,,,,,
"Rowe, James Residence",J Rowe,,NON128072,,VA,Nelson County,PJM Interconnection,0.00624,3/1/16,SUN,,,,,,,,,,PA-461463-NSTI-I,,,,,,
Rubendall-David-VA-PV-10.40kW Residence,Rubendall-David-VA-PV-10.40kW Residence,,NON102300,,VA,Albemarle County,PJM Interconnection,0.0104,3/1/15,SUN,,,,,,,,,,PA-461061-NSTI-I,,,,,VA-062046-SUN,
"Ruckersville Solar, LLC","Ruckersville Solar, LLC",,NON160857,,VA,Greene County,PJM Interconnection,0.2577,12/1/16,SUN,,,,,,,,,,PA-461850-NSTI-I,,,,,VA-117484-SUN,
"Ruckh, Mark Residence",Unit # 1,,NON182581,,VA,Arlington County,PJM Interconnection,0.0054,4/1/17,SUN,,,,,,,,,,PA-461928-NSTI-I,,,,,VA-133802-SUN,
"Rude, Carolyn Residence",C Rude,,NON90454,,VA,Montgomery County,PJM Interconnection,0.00385,10/1/14,SUN,,,,,,,,,,PA-46866-NSTI-I,,,,,VA-076530-SUN,
Ruiz-Haas-Peter-VA-PV-8.5kW Residence,Ruiz-Haas-Peter-VA-PV-8.5kW Residence,,NON140348,,VA,Augusta County,PJM Interconnection,0.00855,7/1/15,SUN,,,,,,,,,,PA-461571-NSTI-I,,,,,,
Rumford Solar PV,Tim Rumford,,NON45435,,VA,Loudoun County,PJM Interconnection,0.00253,4/1/10,SUN,,,,,,,,,,PA-46264-NSTI-I,DC-101654-SUN-I,,,,,
Runkle,Runkle,,NON66843,,VA,Virginia Beach City,PJM Interconnection,0.00296,7/1/12,SUN,,,,,,,,,,PA-46675-NSTI-I,,,,,,
Ruskin-John and Ruth-VA-PV-4.995KW Residence,Ruskin-John and Ruth-VA-PV-4.995KW Residence,,NON55420,,VA,Fairfax County,PJM Interconnection,0.005,12/1/10,SUN,,,,,,,,,,PA-46516-NSTI-I,,,,,,
"Russell, Gary Residence","Russell, Gary Residence",,NON60466,,VA,Fairfax County,PJM Interconnection,0.00703,4/1/11,SUN,,,,,,,,,,PA-46354-NSTI-I,,,,,,
Rust-John-VA-PV-4.05KW Residence,Rust-John-VA-PV-4.05KW Residence,,NON47428,,VA,Stafford County,PJM Interconnection,0.00405,10/1/10,SUN,,,,,,,,,,PA-46412-NSTI-I,DC-102158-SUN-I,,,,,
Ruzek-Erik-VA-PV-4.41kW Residence,Ruzek-Erik-VA-PV-4.41kW Residence,,NON108589,,VA,Albemarle County,PJM Interconnection,0.00441,3/1/15,SUN,,,,,,,,,,PA-461153-NSTI-I,,,,,,
Ryan-Don-VA-PV-5.06KW Residence,Ryan-Don-VA-PV-5.06KW Residence,,NON45864,,VA,Arlington County,PJM Interconnection,0.00506,7/1/10,SUN,,,,,,,,,,PA-46426-NSTI-I,DC-101501-SUN-I,,,,,
Ryan-Jeff-VA-ST-6kW-Residence,Ryan-Jeff-VA-ST-6kW-Residence,,NON41301,,VA,Richmond County,PJM Interconnection,0.006,10/1/09,STH,,,,,,,,,,,DC-10714-STH-I,,,,,
Saah-Isa-VA-PV-10.72kW Residence,Saah-Isa-VA-PV-10.72kW Residence,,NON88719,,VA,Loudoun County,PJM Interconnection,0.01072,8/1/14,SUN,,,,,,,,,,PA-46838-NSTI-I,,,,,VA-045675-SUN,
Sabol-Jeff-VA-PV-2.76KW Residence,Sabol-Jeff-VA-PV-2.76KW Residence,,NON47432,,VA,Rappahannock County,PJM Interconnection,0.00276,6/1/10,SUN,,,,,,,,,,PA-46490-NSTI-I,DC-102160-SUN-I,,,,,
Sajbel-Mark-VA-PV-3.42kw Residence,Sajbel-Mark-VA-PV-3.42kw Residence,,NON130752,,VA,Fairfax County,PJM Interconnection,0.00342,4/1/16,SUN,,,,,,,,,,PA-461485-NSTI-I,,,,,,
Salamone Residence,Unit # 1,,NON43357,,VA,Westmoreland County,PJM Interconnection,0.01103,5/1/10,SUN,,,,,,,,,,PA-46185-NSTI-I,DC-101234-SUN-I,,,,,
"Salkovitz, Dan Residence",D Salkovitz,,NON73686,,VA,Henrico County,PJM Interconnection,0.00288,8/1/12,SUN,,,,,,,,,,PA-46720-NSTI-I,,,,,VA-032006-SUN,
Salzberg-Adam -VA-PV-7.7kW Residence,Salzberg-Adam -VA-PV-7.7kW Residence,,NON108602,,VA,Albemarle County,PJM Interconnection,0.00715,8/1/15,SUN,,,,,,,,,,PA-461156-NSTI-I,,,,,,
Sanders 16156,Sanders 16156,,NON70940,,VA,Prince William County,PJM Interconnection,0.00702,5/1/12,SUN,,,,,,,,,,PA-46704-NSTI-I,,,,,VA-029489-SUN,
"Sandridge, Cole Residence",C Sandridge,,NON53194,,VA,Albemarle County,PJM Interconnection,0.009,5/1/11,SUN,,,,,,,,,,PA-46432-NSTI-I,,,,,VA-014622-SUN,
Sandridge-James -VA-PV-8.1kW Residence,Sandridge-James -VA-PV-8.1kW Residence,,NON78104,,VA,Albemarle County,PJM Interconnection,0.0081,10/1/13,SUN,,,,,,,,,,PA-46763-NSTI-I,,,,,,
SanJule-Tim-VA-PV-3.42kw Residence,SanJule-Tim-VA-PV-3.42kw Residence,,NON120098,,VA,Albemarle County,PJM Interconnection,0.00342,1/1/16,SUN,,,,,,,,,,PA-461360-NSTI-I,,,,,,
Santos-Jerry-VA-PV-7.28kw Residence,Santos-Jerry-VA-PV-7.28kw Residence,,NON153157,,VA,Fairfax County,PJM Interconnection,0.00728,9/1/16,SUN,,,,,,,,,,PA-461686-NSTI-I,,,,,,
Saraiya Residence,S Saraiya,,NON44857,,VA,Chesterfield County,PJM Interconnection,0.0081,6/1/10,SUN,,,,,,,,,,PA-46231-NSTI-I,DC-101563-SUN-I,,,,,
Sargeant-Susan-VA-PV-9.88kW Residence,Sargeant-Susan-VA-PV-9.88kW Residence,,NON77262,,VA,Albemarle County,PJM Interconnection,0.00988,3/1/13,SUN,,,,,,,,,,PA-46750-NSTI-I,,,,,VA-035241-SUN,
Sargent Residence,Unit # 1,,NON42782,,VA,Loudoun County,PJM Interconnection,0.007,1/1/10,SUN,,,,,,,,,,,DC-10850-SUN-I,,,,,
"Sarma, Amitabha Residence",A Sarma,,NON159707,,VA,Loudoun County,PJM Interconnection,0.0072,11/1/16,SUN,,,,,,,,,,PA-461745-NSTI-I,,,,,VA-111094-SUN,
Sauer-Bryan-VA-PV-10.08kW Residence,Sauer-Bryan-VA-PV-10.08kW Residence,,NON101139,,VA,Albemarle County,PJM Interconnection,0.01008,4/1/15,SUN,,,,,,,,,,PA-461043-NSTI-I,,,,,VA-062042-SUN,
"Saunders, Geoff Residence",G Saunders,,NON87998,,VA,Montgomery County,PJM Interconnection,0.00324,8/1/14,SUN,,,,,,,,,,PA-46825-NSTI-I,,,,,VA-045015-SUN,
Sawtelle-Steve-VA-PV-4.73KW Residence,Sawtelle-Steve-VA-PV-4.73KW Residence,,NON45903,,VA,Loudoun County,PJM Interconnection,0.00473,5/1/10,SUN,,,,,,,,,,PA-46165-NSTI-I,DC-101504-SUN-I,,,,,
"Scavone, David Residence",D Scavone,,NON129801,,VA,Alexandria County,PJM Interconnection,0.00399,1/1/16,SUN,,,,,,,,,,PA-461449-NSTI-I,,,,,,
Schaufeld Solar Facility,Unit # 1,,NON57904,,VA,Loudoun County,PJM Interconnection,0.0081,1/1/10,SUN,,,,,,,,,,PA-46574-NSTI-I,,,,,,
Schein Residence,Schein Residence,,NON34867,,VA,Norfolk City,PJM Interconnection,0.004,4/1/08,SUN,,,,,,,,,,,DC-09061-SUN-I,,,,,
Schein Residence 2,Schein Residence 2,,NON38991,,VA,Norfolk City,PJM Interconnection,0.003,3/1/08,STH,,,,,,,,,,,DC-09162-STH-I,,,,,
"Schenk, Matthew Residence",M Schenk,,NON142699,,VA,Loudoun County,PJM Interconnection,0.013,4/1/15,SUN,,,,,,,,,,PA-461612-NSTI-I,,,,,,
"Schenkelberger, Steve Residence",S Schenkelberger,,NON61537,,VA,Richmond City,PJM Interconnection,0.00736,11/1/11,SUN,,,,,,,,,,PA-46620-NSTI-I,,,,,,
Scheule-Ron -VA-PV-9.45kW Residence,Scheule-Ron -VA-PV-9.45kW Residence,,NON112176,,VA,Shenandoah County,PJM Interconnection,0.00945,7/1/15,SUN,,,,,,,,,,PA-461249-NSTI-I,,,,,,
Schick-Amy-VA-PV-5.67kw Residence,Schick-Amy-VA-PV-5.67kw Residence,,NON160770,,VA,Fairfax County,PJM Interconnection,0.00567,11/1/16,SUN,,,,,,,,,,PA-461762-NSTI-I,,,,,,
Schimmel-Reed-Tracey-VA-PV-5.67kW Residence,Schimmel-Reed-Tracey-VA-PV-5.67kW Residence,,NON108598,,VA,Rockingham County,PJM Interconnection,0.00567,6/1/15,SUN,,,,,,,,,,PA-461159-NSTI-I,,,,,,
Schimmel-Tim-VA-PV-5.85kw Residence,Schimmel-Tim-VA-PV-5.85kw Residence,,NON127178,,VA,Rockingham County,PJM Interconnection,0.00585,9/1/15,SUN,,,,,,,,,,PA-461458-NSTI-I,,,,,,
"Schisler, John Residence",J Schisler,,NON52374,,VA,Loudoun County,PJM Interconnection,0.00923,6/1/10,SUN,,,,,,,,,,PA-46419-NSTI-I,,,,,,
"Schmick, Henry Residence",H Schmick,,NON183657,,VA,Clarke County,PJM Interconnection,0.01116,4/1/17,SUN,,,,,,,,,,PA-461918-NSTI-I,,,,,VA-134969-SUN,
"Schmidt, Joel & Daphne Residence",J & D Schmidt,,NON131063,,VA,Hanover County,PJM Interconnection,0.00918,9/1/13,SUN,,,,,,,,,,PA-461385-NSTI-I,,,,,,
Schmitt - Clay Residence,P Clay,,NON43405,,VA,Fairfax County,PJM Interconnection,0.0051,4/1/10,SUN,,,,,,,,,,PA-46150-NSTI-I,DC-101063-SUN-I,,,,,
Schnabel Equipment,SchnabelEquip-VA 154.44kW CRf,,NON290094,,VA,Warren County,PJM Interconnection,0.15444,12/1/19,SUN,,,,,,,,,,,,,,,VA-231180-SUN,
Schneider-Fred-VA-PV-4.77kW Residence,Schneider-Fred-VA-PV-4.77kW Residence,,NON111152,,VA,Albemarle County,PJM Interconnection,0.00477,7/1/15,SUN,,,,,,,,,,PA-461197-NSTI-I,,,,,,
Schoolfield Dam,Schoolfield,54655,NON40330,,VA,Pittsylvania County,PJM Interconnection,4.55,12/1/90,WAT,,,,,,,,,MD-90193-WAT-01,,,,,,VA-004605-WAT,
Schultz-Talya-VA-PV-5.04kw Residence,Schultz-Talya-VA-PV-5.04kw Residence,,NON171626,,VA,Fairfax County,PJM Interconnection,0.00477,11/1/16,SUN,,,,,,,,,,PA-461840-NSTI-I,,,,,,
"Schunn, Christian Residence",C Schunn,,NON46304,,VA,Chesterfield County,PJM Interconnection,0.004,4/1/10,SUN,,,,,,,,,,PA-46278-NSTI-I,DC-101883-SUN-I,,,,,
Schwalm-Jeff-VA-PV-4.48kw Residence,Schwalm-Jeff-VA-PV-4.48kw Residence,,NON187163,,VA,Albemarle County,PJM Interconnection,0.00448,2/1/17,SUN,,,,,,,,,,PA-461947-NSTI-I,,,,,,
schwartz-gralla-eli-VA-PV-3.78KW Residence,schwartz-gralla-eli-VA-PV-3.78KW Residence,,NON43446,,VA,Floyd County,PJM Interconnection,0.00378,5/1/10,SUN,,,,,,,,,,PA-46139-NSTI-I,DC-101191-SUN-I,,,,,
"Schweitz, Susan Residence",S Schweitz,,NON123470,,VA,Albemarle County,PJM Interconnection,0.00448,11/1/14,SUN,,,,,,,,,,PA-461405-NSTI-I,,,,,,
"Schwenkler, John STH",J Schwenkler,,NON46457,,VA,York County,PJM Interconnection,0.0028,8/1/10,STH,,,,,,,,,,,DC-101961-STH-I,,,,,
Scott Burger Residence,Scott Burger Residence,,NON38800,,VA,Richmond County,PJM Interconnection,0.00288,1/1/08,SUN,,,,,,,,,,PA-46051-NSTI-I,DC-09126-SUN-I,,,,,
Scott Nichols Residence,Ratters Point,,NON60052,,VA,Northumberland County,PJM Interconnection,0.0072,1/1/12,SUN,,,,,,,,,,PA-46608-NSTI-I,,,,,,
Scott-Sarah-VA-PV-9.18kW Residence,Scott-Sarah-VA-PV-9.18kW Residence,,NON92974,,VA,Albemarle County,PJM Interconnection,0.00918,12/1/13,SUN,,,,,,,,,,PA-46900-NSTI-I,,,,,VA-049456-SUN,
Scudera-Kathryn and Peter-VA-PV-8.28kw Residence,Scudera-Kathryn and Peter-VA-PV-8.28kw Residence,,NON142613,,VA,Fairfax County,PJM Interconnection,0.00828,4/1/16,SUN,,,,,,,,,,PA-461623-NSTI-I,,,,,VA-096457-SUN,
"Seago, Eugene Residence",E Seago,,NON145139,,VA,Craig County,PJM Interconnection,0.00941,5/1/16,SUN,,,,,,,,,,PA-461647-NSTI-I,,,,,VA-098860-SUN,
"Segaar, Ruurd and Judith Residence",R and J Segaar,,NON183899,,VA,Rappahannock County,PJM Interconnection,0.00743,5/1/16,SUN,,,,,,,,,,PA-461907-NSTI-I,,,,,VA-135019-SUN,
"Sehlhorst, K Residence",K Sehlhorst,,NON141000,,VA,Franklin County,PJM Interconnection,0.0045,4/1/16,SUN,,,,,,,,,,PA-461579-NSTI-I,,,,,,
Seiler-William-VA-PV-4.4KW Residence,Seiler-William-VA-PV-4.4KW Residence,,NON44574,,VA,Fairfax County,PJM Interconnection,0.0044,4/1/10,SUN,,,,,,,,,,PA-46160-NSTI-I,DC-101318-SUN-I,,,,,
"Self, Quinton Residence",Q Self,,NON124468,,VA,Montgomery County,PJM Interconnection,0.00941,1/1/16,SUN,,,,,,,,,,PA-461336-NSTI-I,,,,,VA-078901-SUN,
"Sellers, David & Dzamba Bette Residence",D Sellers & B Dzamba,,NON100151,,VA,Albemarle County,PJM Interconnection,0.00308,3/1/15,SUN,,,,,,,,,,PA-461035-NSTI-I,,,,,,
Selma PV System,Selma PV System,,NON193286,,VA,Loudoun County,PJM Interconnection,0.0102,8/1/17,SUN,,,,,,,,,,PA-461998-NSTI-I,,,,,VA-144931-SUN,
Semmelhack-John-VA-PV-6kW Residence,Semmelhack-John-VA-PV-6kW Residence,,NON63334,,VA,Albemarle County,PJM Interconnection,0.00616,3/1/12,SUN,,,,,,,,,,PA-46629-NSTI-I,,,,,,
